Gene	Rank	Rating	Type	Proximity	QTL	PCHiC	Description
MRPS12	7129	0.9464	Peripheral	0	0	0	mitochondrial ribosomal protein S12
YME1L1	7130	0.946	Peripheral	0	0	0	YME1 like 1 ATPase
SF3B2	7131	0.946	Peripheral	0	0	0	splicing factor 3b subunit 2
TCEANC	7132	0.9457	Peripheral	0	0	0	transcription elongation factor A N-terminal and central domain containing
PAX7	7133	0.9456	Peripheral	0	0	0	paired box 7
MRPS18C	7134	0.9456	Peripheral	0	0	0	mitochondrial ribosomal protein S18C
GLIS3	7135	0.9455	Peripheral	0	0	0	GLIS family zinc finger 3
MYO1A	7136	0.9454	Peripheral	0	0	0	myosin IA
TTC27	7137	0.9453	Peripheral	0	0	0	tetratricopeptide repeat domain 27
SEC11C	7138	0.9452	Peripheral	0	0	0	SEC11 homolog C, signal peptidase complex subunit
APOC1	7139	0.9452	Peripheral	0	0	0	apolipoprotein C1
CA2	7140	0.9445	Peripheral	0	0	0	carbonic anhydrase 2
TLL1	7141	0.9444	Peripheral	0	0	0	tolloid like 1
TIAL1	7142	0.9442	Peripheral	0	0	0	TIA1 cytotoxic granule associated RNA binding protein like 1
DGKA	7143	0.9442	Peripheral	0	0	0	diacylglycerol kinase alpha
ANKRD27	7144	0.9441	Peripheral	0	0	0	ankyrin repeat domain 27
GDF6	7145	0.9441	Peripheral	0	0	0	growth differentiation factor 6
CYP2U1	7146	0.944	Peripheral	0	0	0	cytochrome P450 family 2 subfamily U member 1
ACO1	7147	0.9437	Peripheral	0	0	0	aconitase 1
ASB6	7148	0.9435	Peripheral	0	0	0	ankyrin repeat and SOCS box containing 6
MRPL12	7149	0.9433	Peripheral	0	0	0	mitochondrial ribosomal protein L12
UBBP4	7150	0.9432	Peripheral	0	0	0	ubiquitin B pseudogene 4
HOXA9	7151	0.943	Peripheral	0	0	0	homeobox A9
KBTBD12	7152	0.9429	Peripheral	0	0	0	kelch repeat and BTB domain containing 12
RPS12	7153	0.9426	Peripheral	0	0	0	ribosomal protein S12
NR1H2	7154	0.9423	Peripheral	0	0	0	nuclear receptor subfamily 1 group H member 2
ANGPT4	7155	0.9422	Peripheral	0	0	0	angiopoietin 4
CERT1	7156	0.9419	Peripheral	0	0	0	ceramide transporter 1
SAV1	7157	0.9418	Peripheral	0	0	0	salvador family WW domain containing protein 1
UBFD1	7158	0.9415	Peripheral	0	0	0	ubiquitin family domain containing 1
PROS1	7159	0.9415	Peripheral	0	0	0	protein S
RGL4	7160	0.941	Peripheral	0	0	0	ral guanine nucleotide dissociation stimulator like 4
C1QA	7161	0.941	Peripheral	0	0	0	complement C1q A chain
YTHDC1	7162	0.9408	Peripheral	0	0	0	YTH domain containing 1
ANP32A	7163	0.9407	Peripheral	0	0	0	acidic nuclear phosphoprotein 32 family member A
FKBP6	7164	0.9405	Peripheral	0	0	0	FKBP prolyl isomerase family member 6 (inactive)
ATP6V1C1	7165	0.9405	Peripheral	0	0	0	ATPase H+ transporting V1 subunit C1
MSRA	7166	0.9404	Peripheral	0	0	0	methionine sulfoxide reductase A
RRP1B	7167	0.9404	Peripheral	0	0	0	ribosomal RNA processing 1B
PCGF3	7168	0.9399	Peripheral	0	0	0	polycomb group ring finger 3
ATP1A3	7169	0.9396	Peripheral	0	0	0	ATPase Na+/K+ transporting subunit alpha 3
PDS5A	7170	0.9396	Peripheral	0	0	0	PDS5 cohesin associated factor A
BCL6B	7171	0.9395	Peripheral	0	0	0	BCL6B transcription repressor
PTPRO	7172	0.9395	Peripheral	0	0	0	protein tyrosine phosphatase receptor type O
CFAP52	7173	0.9392	Peripheral	0	0	0	cilia and flagella associated protein 52
MCAM	7174	0.939	Peripheral	0	0	0	melanoma cell adhesion molecule
FCHO1	7175	0.9389	Peripheral	0	0	0	FCH and mu domain containing endocytic adaptor 1
REPS1	7176	0.938	Peripheral	0	0	0	RALBP1 associated Eps domain containing 1
CHAD	7177	0.9379	Peripheral	0	0	0	chondroadherin
DERL1	7178	0.9377	Peripheral	0	0	0	derlin 1
COLGALT2	7179	0.9376	Peripheral	0	0	0	collagen beta(1-O)galactosyltransferase 2
CHRND	7180	0.9373	Peripheral	0	0	0	cholinergic receptor nicotinic delta subunit
EVI5	7181	0.9373	Peripheral	0	0	0	ecotropic viral integration site 5
SEPTIN6	7182	0.9372	Peripheral	0	0	0	septin 6
KLK2	7183	0.9372	Peripheral	0	0	0	kallikrein related peptidase 2
BVES	7184	0.9372	Peripheral	0	0	0	blood vessel epicardial substance
ARCN1	7185	0.9371	Peripheral	0	0	0	archain 1
KCNA5	7186	0.9369	Peripheral	0	0	0	potassium voltage-gated channel subfamily A member 5
TDP1	7187	0.9367	Peripheral	0	0	0	tyrosyl-DNA phosphodiesterase 1
TBC1D8B	7188	0.9365	Peripheral	0	0	0	TBC1 domain family member 8B
FNTA	7189	0.9364	Peripheral	0	0	0	farnesyltransferase, CAAX box, alpha
SPIB	7190	0.9363	Peripheral	0	0	0	Spi-B transcription factor
NDFIP2	7191	0.9361	Peripheral	0	0	0	Nedd4 family interacting protein 2
DAD1	7192	0.9361	Peripheral	0	0	0	defender against cell death 1
FIS1	7193	0.9358	Peripheral	0	0	0	fission, mitochondrial 1
RNASEH2A	7194	0.9357	Peripheral	0	0	0	ribonuclease H2 subunit A
DCAF16	7195	0.9357	Peripheral	0	0	0	DDB1 and CUL4 associated factor 16
DCTN3	7196	0.9357	Peripheral	0	0	0	dynactin subunit 3
DCAF5	7197	0.9357	Peripheral	0	0	0	DDB1 and CUL4 associated factor 5
CNGA2	7198	0.9356	Peripheral	0	0	0	cyclic nucleotide gated channel subunit alpha 2
WTAP	7199	0.9354	Peripheral	0	0	0	WT1 associated protein
MARVELD2	7200	0.9352	Peripheral	0	0	0	MARVEL domain containing 2
SV2C	7201	0.9352	Peripheral	0	0	0	synaptic vesicle glycoprotein 2C
SEC11A	7202	0.935	Peripheral	0	0	0	SEC11 homolog A, signal peptidase complex subunit
DLL3	7203	0.935	Peripheral	0	0	0	delta like canonical Notch ligand 3
HSBP1	7204	0.9349	Peripheral	0	0	0	heat shock factor binding protein 1
RPRD1B	7205	0.9344	Peripheral	0	0	0	regulation of nuclear pre-mRNA domain containing 1B
CDCA4	7206	0.9343	Peripheral	0	0	0	cell division cycle associated 4
IL32	7207	0.9342	Peripheral	0	0	0	interleukin 32
PTN	7208	0.9342	Peripheral	0	0	0	pleiotrophin
PLTP	7209	0.934	Peripheral	0	0	0	phospholipid transfer protein
SLC8A3	7210	0.9339	Peripheral	0	0	0	solute carrier family 8 member A3
HMGCS1	7211	0.9339	Peripheral	0	0	0	3-hydroxy-3-methylglutaryl-CoA synthase 1
KRT5	7212	0.9337	Peripheral	0	0	0	keratin 5
RPL18A	7213	0.9334	Peripheral	0	0	0	ribosomal protein L18a
AMHR2	7214	0.9334	Peripheral	0	0	0	anti-Mullerian hormone receptor type 2
RGS17	7215	0.9334	Peripheral	0	0	0	regulator of G protein signaling 17
ABCB1	7216	0.9334	Peripheral	0	0	0	ATP binding cassette subfamily B member 1
NAA80	7217	0.9332	Peripheral	0	0	0	N-alpha-acetyltransferase 80, NatH catalytic subunit
DUX4L8	7218	0.9331	Peripheral	0	0	0	double homeobox 4 like 8 (pseudogene)
MSX2	7219	0.9329	Peripheral	0	0	0	msh homeobox 2
RGS10	7220	0.9329	Peripheral	0	0	0	regulator of G protein signaling 10
OSTC	7221	0.9328	Peripheral	0	0	0	oligosaccharyltransferase complex non-catalytic subunit
ATP6V1E1	7222	0.9328	Peripheral	0	0	0	ATPase H+ transporting V1 subunit E1
PHF21A	7223	0.9325	Peripheral	0	0	0	PHD finger protein 21A
MICAL2	7224	0.9324	Peripheral	0	0	0	microtubule associated monooxygenase, calponin and LIM domain containing 2
FXR2	7225	0.9323	Peripheral	0	0	0	FMR1 autosomal homolog 2
MRPL1	7226	0.9322	Peripheral	0	0	0	mitochondrial ribosomal protein L1
COPG1	7227	0.9321	Peripheral	0	0	0	COPI coat complex subunit gamma 1
DCAF4	7228	0.9321	Peripheral	0	0	0	DDB1 and CUL4 associated factor 4
POU2AF1	7229	0.9319	Peripheral	0	0	0	POU class 2 homeobox associating factor 1
COA3	7230	0.9317	Peripheral	0	0	0	cytochrome c oxidase assembly factor 3
NSL1	7231	0.9317	Peripheral	0	0	0	NSL1 component of MIS12 kinetochore complex
PEX2	7232	0.9317	Peripheral	0	0	0	peroxisomal biogenesis factor 2
SLC7A10	7233	0.9316	Peripheral	0	0	0	solute carrier family 7 member 10
ASL	7234	0.9315	Peripheral	0	0	0	argininosuccinate lyase
XPNPEP3	7235	0.9315	Peripheral	0	0	0	X-prolyl aminopeptidase 3
SRXN1	7236	0.9314	Peripheral	0	0	0	sulfiredoxin 1
SCIMP	7237	0.9313	Peripheral	0	0	0	SLP adaptor and CSK interacting membrane protein
DDX27	7238	0.9313	Peripheral	0	0	0	DEAD-box helicase 27
SNRNP200	7239	0.9312	Peripheral	0	0	0	small nuclear ribonucleoprotein U5 subunit 200
MMP16	7240	0.9312	Peripheral	0	0	0	matrix metallopeptidase 16
FECH	7241	0.9312	Peripheral	0	0	0	ferrochelatase
ARVCF	7242	0.9311	Peripheral	0	0	0	ARVCF delta catenin family member
MYNN	7243	0.9311	Peripheral	0	0	0	myoneurin
PGLS	7244	0.9311	Peripheral	0	0	0	6-phosphogluconolactonase
MRPS34	7245	0.931	Peripheral	0	0	0	mitochondrial ribosomal protein S34
DIS3L	7246	0.9309	Peripheral	0	0	0	DIS3 like exosome 3'-5' exoribonuclease
TXNL1	7247	0.9304	Peripheral	0	0	0	thioredoxin like 1
CCDC85B	7248	0.9304	Core	1	0	0	coiled-coil domain containing 85B
SETD4	7249	0.9303	Peripheral	0	0	0	SET domain containing 4
SLC6A5	7250	0.9303	Peripheral	0	0	0	solute carrier family 6 member 5
PLEKHA1	7251	0.9302	Peripheral	0	0	0	pleckstrin homology domain containing A1
PLEKHA2	7251	0.9302	Peripheral	0	0	0	pleckstrin homology domain containing A2
UFD1	7253	0.9301	Peripheral	0	0	0	ubiquitin recognition factor in ER associated degradation 1
ALG1	7254	0.93	Peripheral	0	0	0	ALG1 chitobiosyldiphosphodolichol beta-mannosyltransferase
PROM1	7255	0.93	Peripheral	0	0	0	prominin 1
DAZL	7256	0.9299	Peripheral	0	0	0	deleted in azoospermia like
PLXNB3	7257	0.9297	Peripheral	0	0	0	plexin B3
SYNPR	7258	0.9295	Peripheral	0	0	0	synaptoporin
GMDS	7259	0.9289	Peripheral	0	0	0	GDP-mannose 4,6-dehydratase
EPN3	7260	0.9286	Peripheral	0	0	0	epsin 3
SUN1	7261	0.9286	Peripheral	0	0	0	Sad1 and UNC84 domain containing 1
ELOA	7262	0.9286	Peripheral	0	0	0	elongin A
LGALS1	7263	0.9285	Peripheral	0	0	0	galectin 1
SANBR	7264	0.9285	Peripheral	0	0	0	SANT and BTB domain regulator of CSR
MRPL21	7265	0.9283	Peripheral	0	0	0	mitochondrial ribosomal protein L21
XPO6	7266	0.928	Peripheral	0	0	0	exportin 6
NFASC	7267	0.928	Peripheral	0	0	0	neurofascin
SEC16B	7268	0.9276	Peripheral	0	0	0	SEC16 homolog B, endoplasmic reticulum export factor
PAICS	7269	0.9275	Peripheral	0	0	0	phosphoribosylaminoimidazole carboxylase and phosphoribosylaminoimidazolesuccinocarboxamide synthase
POLB	7270	0.9275	Peripheral	0	0	0	DNA polymerase beta
APOM	7271	0.9273	Peripheral	0	0	0	apolipoprotein M
IDH3G	7272	0.9269	Peripheral	0	0	0	isocitrate dehydrogenase (NAD(+)) 3 non-catalytic subunit gamma
GRIP2	7273	0.9269	Peripheral	0	0	0	glutamate receptor interacting protein 2
PLS3	7274	0.9266	Peripheral	0	0	0	plastin 3
FA2H	7275	0.9265	Peripheral	0	0	0	fatty acid 2-hydroxylase
ALAS1	7276	0.9265	Peripheral	0	0	0	5'-aminolevulinate synthase 1
ATP2B1	7277	0.9264	Peripheral	0	0	0	ATPase plasma membrane Ca2+ transporting 1
ZNF526	7278	0.9264	Peripheral	0	0	0	zinc finger protein 526
NCBP3	7279	0.9257	Peripheral	0	0	0	nuclear cap binding subunit 3
CTC1	7280	0.9256	Peripheral	0	0	0	CST telomere replication complex component 1
GUSB	7281	0.9256	Peripheral	0	0	0	glucuronidase beta
RANBP3	7282	0.9254	Peripheral	0	0	0	RAN binding protein 3
PAQR5	7283	0.9254	Peripheral	0	0	0	progestin and adipoQ receptor family member 5
TSR1	7284	0.9253	Peripheral	0	0	0	TSR1 ribosome maturation factor
KCNJ11	7285	0.9253	Peripheral	0	0	0	potassium inwardly rectifying channel subfamily J member 11
NFYC	7286	0.9252	Peripheral	0	0	0	nuclear transcription factor Y subunit gamma
KIF6	7287	0.9252	Peripheral	0	0	0	kinesin family member 6
BEGAIN	7288	0.925	Peripheral	0	0	0	brain enriched guanylate kinase associated
RHNO1	7289	0.925	Peripheral	0	0	0	RAD9-HUS1-RAD1 interacting nuclear orphan 1
PCGF5	7290	0.92490000000000006	Peripheral	0	0	0	polycomb group ring finger 5
KANSL1	7291	0.92490000000000006	Peripheral	0	0	0	KAT8 regulatory NSL complex subunit 1
RGS16	7292	0.9246	Peripheral	0	0	0	regulator of G protein signaling 16
SPINK5	7293	0.9245	Peripheral	0	0	0	serine peptidase inhibitor Kazal type 5
SPINK9	7293	0.9245	Peripheral	0	0	0	serine peptidase inhibitor Kazal type 9
ATP6V0C	7295	0.9244	Peripheral	0	0	0	ATPase H+ transporting V0 subunit c
MRRF	7296	0.9243	Peripheral	0	0	0	mitochondrial ribosome recycling factor
GFRA3	7297	0.9243	Peripheral	0	0	0	GDNF family receptor alpha 3
SYT10	7298	0.9243	Peripheral	0	0	0	synaptotagmin 10
FRMD6	7299	0.924	Peripheral	0	0	0	FERM domain containing 6
DGKQ	7300	0.9235	Peripheral	0	0	0	diacylglycerol kinase theta
MAGOH	7301	0.9233	Peripheral	0	0	0	mago homolog, exon junction complex subunit
COX17	7302	0.9233	Peripheral	0	0	0	cytochrome c oxidase copper chaperone COX17
VAMP5	7303	0.9233	Peripheral	0	0	0	vesicle associated membrane protein 5
PLAAT3	7304	0.9232	Peripheral	0	0	0	phospholipase A and acyltransferase 3
EAF1	7305	0.9232	Peripheral	0	0	0	ELL associated factor 1
NAB1	7306	0.9231	Peripheral	0	0	0	NGFI-A binding protein 1
CFHR2	7307	0.9231	Peripheral	0	0	0	complement factor H related 2
LYST	7308	0.9229	Peripheral	0	0	0	lysosomal trafficking regulator
CLCN5	7309	0.9225	Peripheral	0	0	0	chloride voltage-gated channel 5
VPS11	7310	0.9223	Peripheral	0	0	0	VPS11 core subunit of CORVET and HOPS complexes
GLIPR2	7311	0.9221	Peripheral	0	0	0	GLI pathogenesis related 2
NSMCE3	7312	0.9221	Peripheral	0	0	0	NSE3 homolog, SMC5-SMC6 complex component
DSN1	7313	0.922	Peripheral	0	0	0	DSN1 component of MIS12 kinetochore complex
LRBA	7314	0.9219	Peripheral	0	0	0	LPS responsive beige-like anchor protein
FZD6	7315	0.9218	Peripheral	0	0	0	frizzled class receptor 6
INO80C	7316	0.9218	Peripheral	0	0	0	INO80 complex subunit C
TIAM2	7317	0.9218	Peripheral	0	0	0	TIAM Rac1 associated GEF 2
KIF2B	7318	0.9216	Peripheral	0	0	0	kinesin family member 2B
CHCHD2	7319	0.9215	Peripheral	0	0	0	coiled-coil-helix-coiled-coil-helix domain containing 2
ATP6V1H	7320	0.9215	Peripheral	0	0	0	ATPase H+ transporting V1 subunit H
NXF3	7321	0.9212	Peripheral	0	0	0	nuclear RNA export factor 3
FMNL2	7322	0.9211	Peripheral	0	0	0	formin like 2
PTPRCAP	7323	0.921	Peripheral	0	0	0	protein tyrosine phosphatase receptor type C associated protein
FBXW5	7324	0.921	Peripheral	0	0	0	F-box and WD repeat domain containing 5
RIN2	7325	0.9209	Peripheral	0	0	0	Ras and Rab interactor 2
MOGAT2	7326	0.9208	Peripheral	0	0	0	monoacylglycerol O-acyltransferase 2
AZIN2	7327	0.9205	Peripheral	0	0	0	antizyme inhibitor 2
DES	7328	0.9204	Peripheral	0	0	0	desmin
CTH	7329	0.9202	Peripheral	0	0	0	cystathionine gamma-lyase
ACTR5	7330	0.9202	Peripheral	0	0	0	actin related protein 5
ITPK1	7331	0.9201	Peripheral	0	0	0	inositol-tetrakisphosphate 1-kinase
PRDM4	7332	0.9201	Peripheral	0	0	0	PR/SET domain 4
AURKAIP1	7333	0.9199	Peripheral	0	0	0	aurora kinase A interacting protein 1
RPS10	7334	0.9199	Peripheral	0	0	0	ribosomal protein S10
EML1	7335	0.9199	Peripheral	0	0	0	EMAP like 1
RNASE1	7336	0.9198	Peripheral	0	0	0	ribonuclease A family member 1, pancreatic
ATP6V1F	7337	0.9198	Peripheral	0	0	0	ATPase H+ transporting V1 subunit F
PON1	7338	0.9197	Peripheral	0	0	0	paraoxonase 1
PDS5B	7339	0.9197	Peripheral	0	0	0	PDS5 cohesin associated factor B
VPS72	7340	0.9196	Peripheral	0	0	0	vacuolar protein sorting 72 homolog
ENDOG	7341	0.9194	Peripheral	0	0	0	endonuclease G
AGXT2	7342	0.9194	Peripheral	0	0	0	alanine--glyoxylate aminotransferase 2
RPL3L	7343	0.9194	Peripheral	0	0	0	ribosomal protein L3 like
AFAP1	7344	0.9193	Peripheral	0	0	0	actin filament associated protein 1
FCSK	7345	0.9193	Peripheral	0	0	0	fucose kinase
DHX36	7346	0.9192	Peripheral	0	0	0	DEAH-box helicase 36
SCG5	7347	0.9192	Peripheral	0	0	0	secretogranin V
GORASP1	7348	0.9191	Peripheral	0	0	0	golgi reassembly stacking protein 1
DDX11	7349	0.919	Peripheral	0	0	0	DEAD/H-box helicase 11
PANX1	7350	0.9187	Peripheral	0	0	0	pannexin 1
DGKG	7351	0.9187	Peripheral	0	0	0	diacylglycerol kinase gamma
PLOD3	7352	0.9186	Peripheral	0	0	0	procollagen-lysine,2-oxoglutarate 5-dioxygenase 3
DNPEP	7353	0.9186	Peripheral	0	0	0	aspartyl aminopeptidase
PFDN1	7354	0.9186	Peripheral	0	0	0	prefoldin subunit 1
RTN4RL2	7355	0.9186	Peripheral	0	0	0	reticulon 4 receptor like 2
HSPBP1	7356	0.9186	Peripheral	0	0	0	HSPA (Hsp70) binding protein 1
MAP4	7357	0.9186	Peripheral	0	0	0	microtubule associated protein 4
MMP15	7358	0.9182	Peripheral	0	0	0	matrix metallopeptidase 15
SLC25A3	7359	0.9181	Peripheral	0	0	0	solute carrier family 25 member 3
EDIL3	7360	0.9179	Peripheral	0	0	0	EGF like repeats and discoidin domains 3
MRPL45	7361	0.9178	Peripheral	0	0	0	mitochondrial ribosomal protein L45
CD101	7362	0.9177	Peripheral	0	0	0	CD101 molecule
ATN1	7363	0.9175	Peripheral	0	0	0	atrophin 1
PABPC3	7364	0.9175	Peripheral	0	0	0	poly(A) binding protein cytoplasmic 3
SNX7	7365	0.9175	Peripheral	0	0	0	sorting nexin 7
FIP1L1	7366	0.9173	Peripheral	0	0	0	factor interacting with PAPOLA and CPSF1
NEFH	7367	0.9171	Peripheral	0	0	0	neurofilament heavy chain
INO80B	7368	0.9171	Peripheral	0	0	0	INO80 complex subunit B
HSF2	7369	0.917	Peripheral	0	0	0	heat shock transcription factor 2
NRCAM	7370	0.9169	Peripheral	0	0	0	neuronal cell adhesion molecule
ATP1B4	7371	0.9168	Peripheral	0	0	0	ATPase Na+/K+ transporting family member beta 4
AQP5	7372	0.9167	Peripheral	0	0	0	aquaporin 5
SF3B5	7373	0.9167	Peripheral	0	0	0	splicing factor 3b subunit 5
GAS6	7374	0.9164	Peripheral	0	0	0	growth arrest specific 6
AP4M1	7375	0.9161	Peripheral	0	0	0	adaptor related protein complex 4 subunit mu 1
GCGR	7376	0.9155	Peripheral	0	0	0	glucagon receptor
UCN	7377	0.9155	Peripheral	0	0	0	urocortin
WHRN	7378	0.9151	Peripheral	0	0	0	whirlin
UBL4A	7379	0.9151	Peripheral	0	0	0	ubiquitin like 4A
CYP46A1	7380	0.9151	Peripheral	0	0	0	cytochrome P450 family 46 subfamily A member 1
PPARGC1B	7381	0.915	Peripheral	0	0	0	PPARG coactivator 1 beta
GUCY1B1	7382	0.9145	Peripheral	0	0	0	guanylate cyclase 1 soluble subunit beta 1
IAPP	7383	0.9145	Peripheral	0	0	0	islet amyloid polypeptide
F5	7384	0.9145	Peripheral	0	0	0	coagulation factor V
MYCBP2	7385	0.9144	Peripheral	0	0	0	MYC binding protein 2
PROCR	7386	0.9143	Peripheral	0	0	0	protein C receptor
ZNFX1	7387	0.9142	Peripheral	0	0	0	zinc finger NFX1-type containing 1
MRPL9	7388	0.9142	Peripheral	0	0	0	mitochondrial ribosomal protein L9
C1QC	7389	0.9142	Peripheral	0	0	0	complement C1q C chain
GGCT	7390	0.9142	Peripheral	0	0	0	gamma-glutamylcyclotransferase
TIMP2	7391	0.9142	Peripheral	0	0	0	TIMP metallopeptidase inhibitor 2
RPRD1A	7392	0.9141	Peripheral	0	0	0	regulation of nuclear pre-mRNA domain containing 1A
PACS1	7393	0.914	Peripheral	0	0	0	phosphofurin acidic cluster sorting protein 1
NEB	7394	0.9136	Peripheral	0	0	0	nebulin
MRPS33	7395	0.9134	Peripheral	0	0	0	mitochondrial ribosomal protein S33
PLA2G4C	7396	0.9132	Peripheral	0	0	0	phospholipase A2 group IVC
AP3D1	7397	0.9132	Peripheral	0	0	0	adaptor related protein complex 3 subunit delta 1
SI	7398	0.9131	Peripheral	0	0	0	sucrase-isomaltase
PYY	7399	0.913	Peripheral	0	0	0	peptide YY
DDX56	7400	0.9129	Peripheral	0	0	0	DEAD-box helicase 56
FLII	7401	0.9129	Peripheral	0	0	0	FLII actin remodeling protein
PNPLA2	7402	0.9128	Peripheral	0	0	0	patatin like phospholipase domain containing 2
SGO2	7403	0.9127	Peripheral	0	0	0	shugoshin 2
MRPL20	7404	0.9123	Peripheral	0	0	0	mitochondrial ribosomal protein L20
SVIL	7405	0.9123	Peripheral	0	0	0	supervillin
ITPA	7406	0.9121	Peripheral	0	0	0	inosine triphosphatase
GABPA	7407	0.912	Peripheral	0	0	0	GA binding protein transcription factor subunit alpha
BMP10	7408	0.9119	Peripheral	0	0	0	bone morphogenetic protein 10
CIBAR1	7409	0.9119	Peripheral	0	0	0	CBY1 interacting BAR domain containing 1
GPHN	7410	0.9119	Peripheral	0	0	0	gephyrin
PCSK6	7411	0.9118	Peripheral	0	0	0	proprotein convertase subtilisin/kexin type 6
ABLIM1	7412	0.9116	Peripheral	0	0	0	actin binding LIM protein 1
ABLIM3	7413	0.9116	Peripheral	0	0	0	actin binding LIM protein family member 3
ARHGAP17	7414	0.9115	Peripheral	0	0	0	Rho GTPase activating protein 17
SCML2	7415	0.9111	Peripheral	0	0	0	Scm polycomb group protein like 2
A2ML1	7416	0.9109	Peripheral	0	0	0	alpha-2-macroglobulin like 1
PRAF2	7417	0.9109	Peripheral	0	0	0	PRA1 domain family member 2
MPP3	7418	0.9109	Peripheral	0	0	0	MAGUK p55 scaffold protein 3
VIRMA	7419	0.9109	Peripheral	0	0	0	vir like m6A methyltransferase associated
USP30	7420	0.9105	Peripheral	0	0	0	ubiquitin specific peptidase 30
MKKS	7421	0.91	Peripheral	0	0	0	MKKS centrosomal shuttling protein
NFU1	7422	0.9099	Peripheral	0	0	0	NFU1 iron-sulfur cluster scaffold
WHAMM	7423	0.9097	Peripheral	0	0	0	WASP homolog associated with actin, golgi membranes and microtubules
SRSF9	7424	0.9095	Peripheral	0	0	0	serine and arginine rich splicing factor 9
MRPL48	7425	0.9092	Peripheral	0	0	0	mitochondrial ribosomal protein L48
VPS26C	7426	0.909	Peripheral	0	0	0	VPS26 endosomal protein sorting factor C
RPL26L1	7427	0.9089	Peripheral	0	0	0	ribosomal protein L26 like 1
RNF152	7428	0.9089	Peripheral	0	0	0	ring finger protein 152
EZH1	7429	0.9087	Peripheral	0	0	0	enhancer of zeste 1 polycomb repressive complex 2 subunit
USP43	7430	0.9086	Peripheral	0	0	0	ubiquitin specific peptidase 43
U2AF1	7431	0.9085	Peripheral	0	0	0	U2 small nuclear RNA auxiliary factor 1
DOCK8	7432	0.9082	Peripheral	0	0	0	dedicator of cytokinesis 8
NES	7433	0.908	Peripheral	0	0	0	nestin
CHST9	7434	0.9079	Peripheral	0	0	0	carbohydrate sulfotransferase 9
ACAT1	7435	0.9078	Peripheral	0	0	0	acetyl-CoA acetyltransferase 1
INF2	7436	0.9078	Peripheral	0	0	0	inverted formin 2
RPL13	7437	0.9078	Peripheral	0	0	0	ribosomal protein L13
RPL18	7438	0.9076	Peripheral	0	0	0	ribosomal protein L18
MYOF	7439	0.9074	Peripheral	0	0	0	myoferlin
ASB12	7440	0.9073	Peripheral	0	0	0	ankyrin repeat and SOCS box containing 12
ASCL3	7441	0.9072	Peripheral	0	0	0	achaete-scute family bHLH transcription factor 3
MEIS2	7442	0.9071	Peripheral	0	0	0	Meis homeobox 2
MPC1	7443	0.907	Peripheral	0	0	0	mitochondrial pyruvate carrier 1
GFRA4	7444	0.9063	Peripheral	0	0	0	GDNF family receptor alpha 4
KANSL2	7445	0.9057	Peripheral	0	0	0	KAT8 regulatory NSL complex subunit 2
CPT2	7446	0.9053	Peripheral	0	0	0	carnitine palmitoyltransferase 2
ADCYAP1R1	7447	0.9051	Peripheral	0	0	0	ADCYAP receptor type I
MOGAT1	7448	0.9051	Peripheral	0	0	0	monoacylglycerol O-acyltransferase 1
SMARCAL1	7449	0.905	Peripheral	0	0	0	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a like 1
ALPL	7450	0.9049	Peripheral	0	0	0	alkaline phosphatase, biomineralization associated
PHF19	7451	0.9048	Peripheral	0	0	0	PHD finger protein 19
DDX21	7452	0.9047	Peripheral	0	0	0	DExD-box helicase 21
DBT	7453	0.9047	Peripheral	0	0	0	dihydrolipoamide branched chain transacylase E2
WDR33	7454	0.9047	Peripheral	0	0	0	WD repeat domain 33
